Number,Name,Eruption Number,Category,Country,VEI,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty
343030,Izalco,10787,Confirmed Eruption,El Salvador,2,,1858,,2,,6,,Historical Observations,,1859,,7,,0,
273030,Mayon,13615,Confirmed Eruption,Philippines,2,,1858,,1,,0,,Historical Observations,,1858,,12,,0,
271040,Makaturing,16703,Uncertain Eruption,Philippines,,,1858,,0,,0,,,,,,,,,
265070,Serua,16391,Confirmed Eruption,Indonesia,2,,1858,,0,,0,,Historical Observations,,,,,,,
233010,Karthala,14185,Confirmed Eruption,Comoros,2,,1858,,0,,0,,Historical Observations,,,,,,,
243070,Lateiki,14760,Confirmed Eruption,Tonga,2,,1858,,0,,0,,Historical Observations,,,,,,,
321030,Rainier,20498,Uncertain Eruption,United States,2,,1858,,0,,0,,,,,,,,,
321010,Baker,20457,Confirmed Eruption,United States,2,,1858,,0,,0,,Historical Observations,,,,,,,
344090,Momotombo,10995,Confirmed Eruption,Nicaragua,2,,1858,,0,,0,,Historical Observations,,1866,,0,,0,
343100,San Miguel,10844,Confirmed Eruption,El Salvador,2,,1857,,11,,0,,Historical Observations,,,,,,,
342090,Fuego,10708,Confirmed Eruption,Guatemala,2,,1857,,9,,17,,Historical Observations,,,,,,,
352080,Tungurahua,11636,Confirmed Eruption,Ecuador,2,,1857,,9,?,10,,Historical Observations,,,,,,,
211060,Etna,13741,Uncertain Eruption,Italy,1,,1857,,9,,6,,,,,,,,,
263300,Semeru,15977,Confirmed Eruption,Indonesia,2,,1857,,8,,13,,Historical Observations,,1857,,9,,0,
256010,Tinakula,15192,Confirmed Eruption,Solomon Islands,2,,1857,,8,,0,,Historical Observations,,,,,,,
290150,Chirpoi,18782,Confirmed Eruption,Russia,3,,1857,,7,,0,,Historical Observations,,,,,,,
384010,Fogo,13134,Confirmed Eruption,Cape Verde,2,,1857,,6,,27,,Historical Observations,,1857,,12,,15,
321050,St. Helens,20554,Confirmed Eruption,United States,2,,1857,,4,,0,,Historical Observations,,,,,,,
343030,Izalco,10786,Confirmed Eruption,El Salvador,2,,1857,,2,,15,,Historical Observations,,1857,,2,>,19,
241080,Tongariro,13549,Confirmed Eruption,New Zealand,2,,1857,,2,,0,,Historical Observations,,1857,,3,,0,
342090,Fuego,10707,Confirmed Eruption,Guatemala,4,,1857,,1,,15,,Historical Observations,,1857,,2,,17,
352050,Cotopaxi,11566,Confirmed Eruption,Ecuador,2,,1857,,0,,0,,Historical Observations,,,,,,,
243080,Home Reef,14769,Uncertain Eruption,Tonga,2,,1857,,0,,0,,,,,,,,,
211040,Stromboli,13426,Confirmed Eruption,Italy,3,,1857,,0,,0,,Historical Observations,,1889,,6,,26,
233010,Karthala,14184,Confirmed Eruption,Comoros,2,,1857,,0,,0,,Historical Observations,,,,,,,
263310,Tengger Caldera,16029,Confirmed Eruption,Indonesia,2,,1857,,0,,0,,Historical Observations,,,,,,,
273030,Mayon,13614,Confirmed Eruption,Philippines,2,,1857,,0,,0,,Historical Observations,,,,,,,
274010,Camiguin de Babuyanes,16872,Confirmed Eruption,Philippines,2,<,1857,,0,,0,,Historical Observations,,,,,,,
285090,Shiretoko-Iozan,18727,Confirmed Eruption,Japan,,,1857,,0,,0,,Historical Observations,,1858,,0,,0,
285050,Tokachidake,18644,Confirmed Eruption,Japan,2,,1857,,0,,0,,Historical Observations,,,,,,,
352010,Reventador,11431,Confirmed Eruption,Ecuador,3,,1856,,12,,12,,Historical Observations,,1856,,12,,13,
344100,Masaya,11017,Confirmed Eruption,Nicaragua,2,,1856,,12,,0,,Historical Observations,,1857,,1,,0,
271060,Ragang,16709,Confirmed Eruption,Philippines,2,,1856,,11,,1,,Historical Observations,,,,,,,
352050,Cotopaxi,11565,Confirmed Eruption,Ecuador,2,,1856,,10,,0,,Historical Observations,,1856,,12,,0,
274020,Didicas,16874,Confirmed Eruption,Philippines,2,,1856,,9,,30,30,Historical Observations,,1860,,10,?,0,
342090,Fuego,10706,Confirmed Eruption,Guatemala,2,,1856,,9,,29,,Historical Observations,,1856,,9,,30,
285020,Hokkaido-Komagatake,18567,Confirmed Eruption,Japan,4,,1856,,9,,25,,Historical Observations,,,,,,,
263310,Tengger Caldera,16028,Confirmed Eruption,Indonesia,2,,1856,,9,,10,,,,,,,,,
263300,Semeru,15976,Confirmed Eruption,Indonesia,2,,1856,,9,,10,,Historical Observations,,,,,,,
267010,Ruang,16480,Confirmed Eruption,Indonesia,1,,1856,,9,,0,,Historical Observations,,,,,,,
343030,Izalco,10785,Confirmed Eruption,El Salvador,2,,1856,,5,,24,,Historical Observations,,1856,,9,,1,1
283270,Iwakisan,18127,Uncertain Eruption,Japan,2,,1856,,5,,20,,,,,,,,,
352050,Cotopaxi,11564,Confirmed Eruption,Ecuador,2,,1856,,5,,0,,Historical Observations,,,,,,,
261050,"Telong, Bur ni",15398,Confirmed Eruption,Indonesia,2,,1856,,4,,14,,Historical Observations,,,,,,,
282110,Asosan,17285,Confirmed Eruption,Japan,2,,1856,,3,,18,,Historical Observations,,1856,,6,,13,
267040,Awu,16557,Confirmed Eruption,Indonesia,3,,1856,,3,,2,,Historical Observations,,1856,,3,,17,
263320,Lamongan,16078,Confirmed Eruption,Indonesia,2,,1856,,3,,1,,Historical Observations,,1856,,6,,14,
342090,Fuego,10705,Confirmed Eruption,Guatemala,2,,1856,,1,,9,,Historical Observations,,1856,,3,,7,
271040,Makaturing,16702,Uncertain Eruption,Philippines,,,1856,,0,,0,,,,,,,,,
241040,Whakaari/White Island,14462,Uncertain Eruption,New Zealand,2,,1856,8,0,,0,,,,,,,,,
257010,Suretamatai,15212,Confirmed Eruption,Vanuatu,2,?,1856,,0,,0,,Historical Observations,,,,,,,
300121,Veer,19108,Discredited Eruption,Russia,,,1856,,0,,0,,,,,,,,,
321010,Baker,20456,Uncertain Eruption,United States,,,1856,,0,,0,,,,,,,,,
342060,Atitlan,10647,Uncertain Eruption,Guatemala,2,,1856,,0,,0,,,,,,,,,
265090,Banda Api,16416,Uncertain Eruption,Indonesia,,,1855,,12,,29,,,,1855,,12,,30,
211020,Vesuvius,13355,Confirmed Eruption,Italy,3,,1855,,12,,19,,Historical Observations,,1861,,12,,31,
343100,San Miguel,10843,Confirmed Eruption,El Salvador,2,,1855,,12,,0,,Historical Observations,,,,,,,
352050,Cotopaxi,11563,Confirmed Eruption,Ecuador,2,,1855,,11,,0,,Historical Observations,,,,,,,
261140,Marapi,15425,Confirmed Eruption,Indonesia,2,,1855,,10,,2,,Historical Observations,,1856,,1,,0,
342090,Fuego,10704,Confirmed Eruption,Guatemala,2,,1855,,9,,29,,Historical Observations,,1855,,9,,30,
332020,Mauna Loa,10193,Confirmed Eruption,United States,1,,1855,,8,,11,,Historical Observations,,1856,,11,,0,
256010,Tinakula,15191,Confirmed Eruption,Solomon Islands,2,,1855,,8,,0,,Historical Observations,,,,,,,
233010,Karthala,14183,Confirmed Eruption,Comoros,2,,1855,,7,,1,30,Historical Observations,,,,,,,
300100,Avachinsky,19092,Confirmed Eruption,Russia,2,,1855,,5,,28,,Historical Observations,,1855,,9,,4,4
345070,Turrialba,11243,Confirmed Eruption,Costa Rica,2,,1855,,5,,0,,Historical Observations,,,,,,,
300070,Gorely,19016,Uncertain Eruption,Russia,2,,1855,,4,,0,,,,,,,,,
273030,Mayon,13613,Confirmed Eruption,Philippines,2,,1855,,3,,22,,Historical Observations,,,,,,,
282020,Io-Torishima,16915,Confirmed Eruption,Japan,2,,1855,,3,,0,,Historical Observations,,1855,,5,,0,
290290,Sinarka,18836,Confirmed Eruption,Russia,2,,1855,,0,,0,,Historical Observations,,,,,,,
222130,Chyulu Hills,13830,Confirmed Eruption,Kenya,2,,1855,5,0,,0,,Anthropology,,,,,,,
213030,Tenduruk Dagi,13532,Confirmed Eruption,Turkey,,,1855,,0,,0,,Historical Observations,,,,,,,
241080,Tongariro,13548,Confirmed Eruption,New Zealand,2,,1855,,0,,0,,Historical Observations,,,,,,,
358010,Osorno,12236,Confirmed Eruption,Chile,2,,1855,,0,,0,,Historical Observations,,,,,,,
283030,Fujisan,17455,Uncertain Eruption,Japan,,,1854,,12,,23,,,,1855,,1,,9,
211020,Vesuvius,13354,Confirmed Eruption,Italy,3,,1854,,12,,14,,Historical Observations,,1855,,5,,27,
352050,Cotopaxi,11562,Confirmed Eruption,Ecuador,2,,1854,,9,,14,,Historical Observations,,,,,,,
263250,Merapi,15846,Uncertain Eruption,Indonesia,,,1854,,9,,0,,,,,,,,,
300130,Karymsky,19158,Confirmed Eruption,Russia,2,,1854,,9,,0,,Historical Observations,,,,,,,
261140,Marapi,15422,Confirmed Eruption,Indonesia,2,,1854,,8,>,29,,Historical Observations,,,,,,,
300100,Avachinsky,19091,Confirmed Eruption,Russia,2,,1854,,8,,13,,Historical Observations,,,,,,,
322010,Hood,20572,Uncertain Eruption,United States,,,1854,,8,,0,,,,,,,,,
290340,Fuss Peak,18842,Confirmed Eruption,Russia,3,,1854,,7,,5,,Historical Observations,,,,,,,
290390,Alaid,18881,Confirmed Eruption,Russia,3,,1854,,6,,27,,Historical Observations,,,,,,,
290150,Chirpoi,18781,Confirmed Eruption,Russia,2,,1854,,6,,24,,Historical Observations,,,,,,,
268070,Makian,16683,Uncertain Eruption,Indonesia,1,,1854,,6,,18,,,,1854,,6,,18,
343030,Izalco,10784,Confirmed Eruption,El Salvador,2,,1854,,5,,13,,Historical Observations,,1854,,6,,8,
264010,Batur,16183,Confirmed Eruption,Indonesia,1,,1854,,4,,28,,Historical Observations,,,,,,,
352050,Cotopaxi,11561,Confirmed Eruption,Ecuador,2,,1854,,4,,3,,Historical Observations,,,,,,,
282110,Asosan,17284,Confirmed Eruption,Japan,2,,1854,,2,,26,,Historical Observations,,,,,,,
300270,Sheveluch,19572,Confirmed Eruption,Russia,5,,1854,,2,,18,,Historical Observations,,,,,,,
344090,Momotombo,10994,Confirmed Eruption,Nicaragua,2,,1854,,2,,0,,Historical Observations,,1854,,3,,0,
321050,St. Helens,20553,Confirmed Eruption,United States,2,,1854,,2,,0,,Historical Observations,,1854,,4,,0,
355100,Lascar,11849,Confirmed Eruption,Chile,1,,1854,,1,,20,,Historical Observations,,1854,,1,,30,
274050,Unnamed,16890,Confirmed Eruption,Philippines,0,,1854,,1,,15,,Historical Observations,,,,,,,
241030,Taranaki,14459,Uncertain Eruption,New Zealand,,,1854,,0,,0,,Historical Observations,,,,,,,
243060,Tofua,14746,Confirmed Eruption,Tonga,2,,1854,,0,,0,,Historical Observations,,,,,,,
243090,Late,14774,Confirmed Eruption,Tonga,2,,1854,,0,,0,,Historical Observations,,,,,,,
321030,Rainier,20497,Uncertain Eruption,United States,2,,1854,,0,,0,,,,,,,,,
321010,Baker,20455,Confirmed Eruption,United States,2,,1854,,0,,0,,Historical Observations,,,,,,,
283090,Niigata-Yakeyama,17541,Confirmed Eruption,Japan,,,1854,,0,,0,,Historical Observations,,,,,,,
300080,Opala,19036,Uncertain Eruption,Russia,,,1854,,0,,0,,,,,,,,,
345020,Rincon de la Vieja,11091,Confirmed Eruption,Costa Rica,2,,1854,,0,,0,,Historical Observations,,1863,,8,,0,
343100,San Miguel,10842,Uncertain Eruption,El Salvador,2,,1854,,0,,0,,,,,,,,,
373010,Grimsvotn,12815,Confirmed Eruption,Iceland,2,,1854,,0,,0,,Historical Observations,,,,,,,
300100,Avachinsky,19090,Confirmed Eruption,Russia,2,,1853,,12,,21,,Historical Observations,,1854,,3,,14,
300060,Mutnovsky,18961,Confirmed Eruption,Russia,2,,1853,,12,,18,,Historical Observations,,1854,,3,,0,
290360,Chikurachki,18846,Confirmed Eruption,Russia,3,,1853,,12,,0,,Historical Observations,,1859,,0,,0,
261220,Kaba,15539,Confirmed Eruption,Indonesia,2,,1853,,11,,0,,Historical Observations,,,,,,,
357120,Villarrica,12126,Confirmed Eruption,Chile,2,,1853,,11,,0,,Historical Observations,,,,,,,
281031,Kueishantao,16907,Confirmed Eruption,Taiwan,2,,1853,,10,,29,,Historical Observations,,1853,,11,?,0,
300260,Klyuchevskoy,19421,Confirmed Eruption,Russia,2,,1853,,10,,0,,Historical Observations,,1854,,2,,17,
352050,Cotopaxi,11560,Confirmed Eruption,Ecuador,3,,1853,,9,,13,,Historical Observations,,1853,,9,,15,
273030,Mayon,13612,Confirmed Eruption,Philippines,3,,1853,,7,,13,,Historical Observations,,1853,,8,,26,
322070,Three Sisters,20595,Discredited Eruption,United States,,,1853,,7,,0,,,,,,,,,
243110,Niuafo'ou,14787,Confirmed Eruption,Tonga,0,,1853,,6,,24,,Historical Observations,,1853,,6,?,24,
342060,Atitlan,10646,Confirmed Eruption,Guatemala,3,,1853,,5,,3,,Historical Observations,,,,,,,
285030,Toya,18598,Confirmed Eruption,Japan,4,,1853,,4,,22,,Historical Observations,,1853,,9,,0,
344100,Masaya,11016,Confirmed Eruption,Nicaragua,1,,1853,,4,?,9,,Historical Observations,,1853,,9,>,15,
321050,St. Helens,20552,Confirmed Eruption,United States,2,,1853,,3,,15,5,Historical Observations,,1853,,8,?,0,
263060,Gede-Pangrango,15651,Confirmed Eruption,Indonesia,3,,1853,,3,,14,,Historical Observations,,1853,,3,,14,
357100,Lonquimay,12012,Confirmed Eruption,Chile,3,,1853,,2,,0,,Historical Observations,,,,,,,
261230,Dempo,15551,Confirmed Eruption,Indonesia,2,,1853,,1,,1,,Historical Observations,,,,,,,
300060,Mutnovsky,18960,Confirmed Eruption,Russia,2,,1853,,1,,0,,Historical Observations,,,,,,,
322010,Hood,20571,Uncertain Eruption,United States,,,1853,,0,,0,,,,,,,,,
355100,Lascar,11848,Uncertain Eruption,Chile,2,,1853,,0,,0,,,,,,,,,
345020,Rincon de la Vieja,11090,Confirmed Eruption,Costa Rica,2,,1853,,0,,0,,Historical Observations,,,,,,,
345070,Turrialba,11242,Confirmed Eruption,Costa Rica,2,,1853,,0,,0,,Historical Observations,,,,,,,
321010,Baker,20454,Confirmed Eruption,United States,2,,1852,,12,,1,30,Historical Observations,,1853,,1,?,0,
344010,Cosiguina,10873,Confirmed Eruption,Nicaragua,2,,1852,,12,,0,,Historical Observations,,,,,,,
283090,Niigata-Yakeyama,17540,Confirmed Eruption,Japan,2,,1852,,11,,1,,Historical Observations,,1853,,5,?,0,
357080,Antuco,19907,Confirmed Eruption,Chile,3,,1852,,11,,0,,Historical Observations,,1853,,1,,0,
264230,Lewotolok,16332,Confirmed Eruption,Indonesia,2,,1852,,10,,5,,Historical Observations,,1852,,10,,6,
211060,Etna,13740,Confirmed Eruption,Italy,2,,1852,,8,,20,,Historical Observations,,1853,,5,,27,
300260,Klyuchevskoy,19420,Confirmed Eruption,Russia,2,,1852,,8,,0,,Historical Observations,,,,,,,
344100,Masaya,11015,Confirmed Eruption,Nicaragua,2,,1852,,6,,0,,Historical Observations,,1852,,7,,0,
263060,Gede-Pangrango,15650,Confirmed Eruption,Indonesia,2,,1852,,5,,28,,Historical Observations,,1852,,5,,28,
300140,Maly Semyachik,17638,Confirmed Eruption,Russia,2,,1852,,4,,15,45,Historical Observations,,1852,,7,,0,
300060,Mutnovsky,18959,Confirmed Eruption,Russia,2,,1852,,3,,0,,Historical Observations,,,,,,,
384010,Fogo,13133,Confirmed Eruption,Cape Verde,2,,1852,,2,,19,,Historical Observations,,1852,,3,?,30,
332020,Mauna Loa,10192,Confirmed Eruption,United States,2,,1852,,2,,17,,Historical Observations,,1852,,3,?,11,
300260,Klyuchevskoy,19419,Confirmed Eruption,Russia,2,,1852,,2,,0,,Historical Observations,,1852,,3,,0,
311320,Akutan,20003,Confirmed Eruption,United States,,,1852,,0,,0,,Historical Observations,,,,,,,
312030,Pavlof,20118,Uncertain Eruption,United States,1,,1852,,0,,0,,,,,,,,,
312070,Veniaminof,20159,Uncertain Eruption,United States,2,,1852,,0,,0,,,,,,,,,
312130,Ugashik-Peulik,20204,Uncertain Eruption,United States,,,1852,,0,,0,,,,,,,,,
312110,Chiginagak,20196,Discredited Eruption,United States,,,1852,,0,,0,,,,,,,,,
342060,Atitlan,10645,Uncertain Eruption,Guatemala,2,,1852,,0,,0,,,,,,,,,
341090,Popocatepetl,10540,Uncertain Eruption,Mexico,1,,1852,,0,,0,,,,,,,,,
300130,Karymsky,19157,Confirmed Eruption,Russia,2,,1852,,0,,0,,Historical Observations,,,,,,,
264270,Sirung,16354,Uncertain Eruption,Indonesia,2,,1852,,0,,0,,,,,,,,,
273010,Bulusan,16755,Uncertain Eruption,Philippines,,,1852,,0,,0,,,,,,,,,
224010,Cameroon,14121,Confirmed Eruption,Cameroon,2,,1852,,0,,0,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14280,Confirmed Eruption,France,0,,1852,,0,,0,,Historical Observations,,,,,,,
243080,Home Reef,14768,Confirmed Eruption,Tonga,2,,1852,,0,,0,,Historical Observations,,,,,,,
243070,Lateiki,14759,Uncertain Eruption,Tonga,0,,1852,,0,,0,,,,,,,,,
260010,Barren Island,15382,Uncertain Eruption,India,2,,1852,,0,,0,,,,,,,,,
344090,Momotombo,10993,Confirmed Eruption,Nicaragua,2,,1852,,0,,0,,Historical Observations,,,,,,,
342090,Fuego,10703,Uncertain Eruption,Guatemala,2,,1852,,0,,0,,,,,,,,,
352050,Cotopaxi,11559,Confirmed Eruption,Ecuador,2,,1852,,0,,0,,Historical Observations,,,,,,,
357110,Llaima,12027,Confirmed Eruption,Chile,2,,1852,,0,,0,,Historical Observations,,1853,,0,,0,
357120,Villarrica,12125,Uncertain Eruption,Chile,,,1852,,0,,0,,,,,,,,,
358010,Osorno,12235,Discredited Eruption,Chile,,,1852,,0,,0,,,,,,,,,
300100,Avachinsky,19089,Confirmed Eruption,Russia,2,,1851,,11,,26,,Historical Observations,,1852,,2,,14,4
300140,Maly Semyachik,17637,Confirmed Eruption,Russia,2,,1851,,9,,0,,Historical Observations,,,,,,,
332020,Mauna Loa,10191,Confirmed Eruption,United States,0,,1851,,8,,8,,Historical Observations,,1851,,8,,11,1
360120,Pelee,12429,Confirmed Eruption,France,2,,1851,,8,,5,,Historical Observations,,1852,,2,,1,30
352050,Cotopaxi,11558,Confirmed Eruption,Ecuador,2,,1851,,6,,0,,Historical Observations,,,,,,,
273030,Mayon,13611,Confirmed Eruption,Philippines,1,,1851,,5,,26,,Historical Observations,,1851,,6,,0,
263280,Kelud,15948,Confirmed Eruption,Indonesia,2,,1851,,1,,24,,Historical Observations,,,,,,,
263300,Semeru,15975,Confirmed Eruption,Indonesia,2,,1851,,1,,0,,Historical Observations,,,,,,,
243070,Lateiki,14758,Confirmed Eruption,Tonga,0,,1851,,0,,0,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14279,Confirmed Eruption,France,0,,1851,,0,,0,,Historical Observations,,,,,,,
345020,Rincon de la Vieja,11089,Uncertain Eruption,Costa Rica,,,1851,,0,,0,,,,,,,,,
358010,Osorno,12234,Confirmed Eruption,Chile,2,,1851,,0,,0,,Historical Observations,,,,,,,
376010,Jan Mayen,12969,Confirmed Eruption,Norway,,,1851,30,0,,0,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14278,Confirmed Eruption,France,0,,1850,,11,,3,,Historical Observations,,1850,,11,,12,
323080,Lassen Volcanic Center,20656,Discredited Eruption,United States,,,1850,,8,,0,,,,1851,,0,,0,
344070,"Negro, Cerro",10944,Confirmed Eruption,Nicaragua,2,,1850,,4,,13,,Historical Observations,,1850,,5,,27,
321010,Baker,20453,Uncertain Eruption,United States,,,1850,,3,,0,,,,,,,,,
321050,St. Helens,20551,Confirmed Eruption,United States,2,,1850,,3,,0,,Historical Observations,,1850,,5,?,0,
341120,"Chichon, El",10609,Confirmed Eruption,Mexico,,?,1850,,0,,0,,Anthropology,,,,,,,
304030,Kunlun Volcanic Group,19631,Uncertain Eruption,China,,,1850,50,0,,0,,,,,,,,,
233010,Karthala,14182,Confirmed Eruption,Comoros,0,?,1850,,0,,0,,Historical Observations,,,,,,,
252140,Rabaul,15088,Confirmed Eruption,Papua New Guinea,2,?,1850,,0,,0,,Historical Observations,,,,,,,
274050,Unnamed,16889,Confirmed Eruption,Philippines,0,,1850,,0,,0,,Historical Observations,,,,,,,
344110,Mombacho,11044,Discredited Eruption,Nicaragua,,,1850,,0,,0,,,,,,,,,
342090,Fuego,10702,Uncertain Eruption,Guatemala,2,,1850,,0,,0,,,,,,,,,
343030,Izalco,10783,Confirmed Eruption,El Salvador,2,,1850,,0,,0,,Historical Observations,,,,,,,
344040,Telica,10906,Discredited Eruption,Nicaragua,,,1850,,0,,0,,,,,,,,,
352050,Cotopaxi,11557,Confirmed Eruption,Ecuador,2,,1850,,0,,0,,Historical Observations,,,,,,,
357160,Puntiagudo-Cordon Cenizos,12217,Confirmed Eruption,Chile,,,1850,,0,,0,,Historical Observations,,,,,,,
353060,"Azul, Cerro",11717,Confirmed Eruption,Ecuador,,>,1850,,0,,0,,Surface Exposure,,,,,,,
390041,Paulet,13198,Uncertain Eruption,Antarctica,,,1850,,0,,0,,,,,,,,,
390031,Penguin Island,13164,Confirmed Eruption,Antarctica,,?,1850,,0,,0,,Historical Observations,,,,,,,
357120,Villarrica,21006,Confirmed Eruption,Chile,2,,1850,,,,,,Varve Count,,,,,,,
263340,Raung,15918,Confirmed Eruption,Indonesia,,,1849,,12,,1,30,Historical Observations,,,,,,,
263180,Slamet,15734,Confirmed Eruption,Indonesia,2,,1849,,12,,1,,Historical Observations,,,,,,,
268060,Gamalama,16640,Confirmed Eruption,Indonesia,2,,1849,,11,,27,,Historical Observations,,1850,,11,,19,
264230,Lewotolok,16331,Confirmed Eruption,Indonesia,2,,1849,,10,,6,,Historical Observations,,,,,,,
353020,Wolf,20898,Confirmed Eruption,Ecuador,0,,1849,,9,,27,,Historical Observations,,1849,,9,,27,
263250,Merapi,15876,Confirmed Eruption,Indonesia,3,,1849,,9,,14,,Historical Observations,,1849,,9,,24,
263320,Lamongan,16077,Confirmed Eruption,Indonesia,2,,1849,,6,,0,,Historical Observations,,1849,,9,,0,
332020,Mauna Loa,10190,Confirmed Eruption,United States,0,,1849,,5,,0,,Historical Observations,,,,,,,
263250,Merapi,15875,Confirmed Eruption,Indonesia,2,,1849,,4,,26,,Historical Observations,,1849,,4,,26,
263300,Semeru,15974,Uncertain Eruption,Indonesia,,,1849,,0,,0,,,,,,,,,
263280,Kelud,15947,Uncertain Eruption,Indonesia,,,1849,,0,,0,,,,,,,,,
264010,Batur,16182,Confirmed Eruption,Indonesia,2,,1849,,0,,0,,Historical Observations,,,,,,,
263130,Guntur,15713,Discredited Eruption,Indonesia,,,1849,,0,,0,,,,,,,,,
233020,"Fournaise, Piton de la",14277,Confirmed Eruption,France,0,,1849,,0,,0,,Historical Observations,,,,,,,
321050,St. Helens,20550,Uncertain Eruption,United States,2,,1849,,0,,0,,,,,,,,,
290161,Milna,18788,Confirmed Eruption,Russia,2,,1849,,0,,0,,Historical Observations,,,,,,,
344090,Momotombo,10992,Confirmed Eruption,Nicaragua,2,,1849,,0,,0,,Historical Observations,,,,,,,
345020,Rincon de la Vieja,11088,Confirmed Eruption,Costa Rica,2,,1849,,0,,0,,,,,,,,,
263300,Semeru,15973,Confirmed Eruption,Indonesia,2,,1848,,8,,4,,Historical Observations,,,,,,,
263280,Kelud,15946,Confirmed Eruption,Indonesia,3,,1848,,5,,16,,Historical Observations,,1848,,5,,17,
263060,Gede-Pangrango,15649,Confirmed Eruption,Indonesia,2,,1848,,5,,8,,Historical Observations,,,,,,,
251070,Ritter Island,14968,Uncertain Eruption,Papua New Guinea,,,1848,,4,,13,,,,1848,,7,?,10,
321050,St. Helens,20549,Confirmed Eruption,United States,2,,1848,,4,<,1,,Historical Observations,,,,,,,
311320,Akutan,20002,Confirmed Eruption,United States,2,,1848,,3,,5,4,Historical Observations,,,,,,,
263300,Semeru,15972,Confirmed Eruption,Indonesia,2,,1848,,2,,0,,Historical Observations,,,,,,,
283270,Iwakisan,18126,Uncertain Eruption,Japan,2,,1848,,1,,18,,,,,,,,,
